27230,交野市役所,34.78795800,135.67997800
27231,大阪狭山市役所,34.50371800,135.55574800
27232,阪南市役所,34.35959400,135.23965600
28100,神戸市役所,34.68949500,135.19572800
28201,姫路市役所,34.81549600,134.68545800
28202,尼崎市役所,34.73355400,135.40639400
28203,明石市役所,34.64310900,134.99718200
28204,西宮市役所,34.73769100,135.34183000
28205,洲本市役所,34.34252200,134.89565300
28206,芦屋市役所,34.72652200,135.30417900
28207,伊丹市役所,34.78429500,135.40093300
28208,相生市役所,34.80366200,134.46819300
28209,豊岡市役所,35.54447500,134.82018700
28210,加古川市役所,34.75662000,134.84090000
28212,赤穂市役所,34.75497400,134.39035400
28213,西脇市役所,34.99342800,134.96928400
28214,宝塚市役所,34.79981700,135.36009800
28215,三木市役所,34.79692200,134.99018800
28216,高砂市役所,34.76624800,134.79047800
28217,川西市役所,34.83013200,135.41722200
28218,小野市役所,34.85318300,134.93154500
28219,三田市役所,34.88967200,135.22529000
28220,加西市役所,34.92781100,134.84181900
28221,篠山市役所,35.07567300,135.21900200
28222,養父市役所,35.40464000,134.76766800
28223,丹波市役所,35.17725900,135.03581600
28224,南あわじ市役所,34.29580700,134.77908300
28225,朝来市役所,35.33983500,134.85311700
28226,淡路市役所,34.43984700,134.91463300
28227,宍粟市役所,35.00443500,134.54937700
28228,加東市役所,34.91737000,134.97334500
28229,たつの市役所,34.85784700,134.54539700
29201,奈良市役所,34.68511700,135.80499500
29202,大和高田市役所,34.51497500,135.73645100
29203,大和郡山市役所,34.64936800,135.78274700
29204,天理市役所,34.59661700,135.83736700
29205,橿原市役所,34.50945300,135.79275600
29206,桜井市役所,34.51870000,135.84323200
29207,五條市役所,34.35211800,135.69349700
29208,御所市役所,34.46334000,135.74017700
29209,生駒市役所,34.69197900,135.70055300
29210,香芝市役所,34.54129500,135.69916200
29211,葛城市役所,34.48915800,135.72656300
29212,宇陀市役所,34.52807300,135.95230300
30201,和歌山市役所,34.23051400,135.17080800
30202,海南市役所,34.15531100,135.20918900
30203,橋本市役所,34.31487600,135.60520800
30204,有田市役所,34.08310400,135.12772700
30205,御坊市役所,33.89141200,135.15240600
30206,田辺市役所,33.72801000,135.37766200
30207,新宮市役所,33.72422400,135.99252500
30208,紀の川市役所,34.26953800,135.36257600
30209,岩出市役所,34.25626700,135.31145100
31201,鳥取市役所,35.50113300,134.23509100
31202,米子市役所,35.42813600,133.33093900
31203,倉吉市役所,35.43018200,133.82556100
31204,境港市役所,35.53960600,133.23160000
32201,松江市役所,35.46803900,133.04852700
32202,浜田市役所,34.89925500,132.07988300
32203,出雲市役所,35.36691700,132.75471200
32204,益田市役所,34.67481400,131.84286200
32205,大田市役所,35.19209000,132.49935100
32206,安来市役所,35.43145100,133.25085100
32207,江津市役所,35.01114800,132.22120600
32209,雲南市役所,35.28778700,132.90047500
33100,岡山市役所,34.65510700,133.91956600
33202,倉敷市役所,34.58467700,133.77228100
33203,津山市役所,35.06911800,134.00454300
33204,玉野市役所,34.49197900,133.94601200
33205,笠岡市役所,34.50718200,133.50744100
33207,井原市役所,34.59770900,133.46379800
33208,総社市役所,34.67281000,133.74653100
33209,高梁市役所,34.79136100,133.61667800
33210,新見市役所,34.97705800,133.47034500
33211,備前市役所,34.74512900,134.18813700
33212,瀬戸内市役所,34.66489300,134.09284900
33213,赤磐市役所,34.75539600,134.01884800
33214,真庭市役所,35.07559100,133.75275600
33215,美作市役所,35.00859400,134.14857800
